sku,csv_filename,real_filename,real_url,status
"png-limousine-chassis-numbers-80101-on-electrical-ignition-p9752","cruise_control_actuator_54001_on_3.jpg","1475745391-28747600.jpg","https://www.introcar.com/media/lookbookslider/1475745391-28747600.jpg","downloaded"
"pchassis-numbers-01010-06608-usa-japan-electrical-ignition-p9730","cruise_control_bellows_spirit_01010-6608_usa.jpg","1475691763-01369200.jpg","https://www.introcar.com/media/lookbookslider/1475691763-01369200.jpg","downloaded"
"pbers-01001-15396-other-than-usa-japan-electrical-ignition-p9728","cruise_control_bellows_spirit_01001-15396.jpg","1475691648-44484600.jpg","https://www.introcar.com/media/lookbookslider/1475691648-44484600.jpg","downloaded"
"pchassis-numbers-06609-16930-usa-japan-electrical-ignition-p9731","cruise_control_bellows_spirit_06609-16930_usa.jpg","1475691821-97780300.jpg","https://www.introcar.com/media/lookbookslider/1475691821-97780300.jpg","downloaded"
"pbers-05037-16968-other-than-usa-japan-electrical-ignition-p9734","cruise_control_bellows_05037-16968_corniche_not_usa.jpg","1475737574-94748000.jpg","https://www.introcar.com/media/lookbookslider/1475737574-94748000.jpg","downloaded"
"pchassis-numbers-05038-16968-usa-japan-electrical-ignition-p9735","cruise_control_bellows_05037-16968_corniche_usa_.jpg","1475738375-40436300.jpg","https://www.introcar.com/media/lookbookslider/1475738375-40436300.jpg","downloaded"
"pbers-15397-16930-other-than-usa-japan-electrical-ignition-p9729","cruise_control_bellows_spirit_15397-16930.jpg","1475691698-27884600.jpg","https://www.introcar.com/media/lookbookslider/1475691698-27884600.jpg","downloaded"
"pnne-turbo-chassis-numbers-04233-07202-electrical-ignition-p9732","cruise_control_bellows_4233-7202_mulsanne_turbo.jpg","1475734483-95318900.jpg","https://www.introcar.com/media/lookbookslider/1475734483-95318900.jpg","downloaded"
"pnne-turbo-chassis-numbers-07228-12186-electrical-ignition-p9737","cruise_control_bellows_7203-12186_mulsanne_turbo.jpg","1475734974-44871800.jpg","https://www.introcar.com/media/lookbookslider/1475734974-44871800.jpg","downloaded"
"plimousine-chassis-numbers-01001-27998-electrical-ignition-p9721","cruise_control_module_01001-27998.jpg","1475598412-95857400.jpg","https://www.introcar.com/media/lookbookslider/1475598412-95857400.jpg","downloaded"
"pntinental-chassis-numbers-05037-29290-electrical-ignition-p9722","cruise_control_module_corniche_05037-29290.jpg","1475649613-84503100.jpg","https://www.introcar.com/media/lookbookslider/1475649613-84503100.jpg","downloaded"
"pntinental-chassis-numbers-30001-40533-electrical-ignition-p9708","cruise_control_cm_corniche_30001-40533.jpg","1475582183-74448100.jpg","https://www.introcar.com/media/lookbookslider/1475582183-74448100.jpg","downloaded"
"plimousine-chassis-numbers-31001-36323-electrical-ignition-p9706","cruise_control_cm_4-door_31001-46783.jpg","1475580793-51002200.jpg","https://www.introcar.com/media/lookbookslider/1475580793-51002200.jpg","downloaded"
"pntinental-chassis-numbers-50001-50170-electrical-ignition-p9713","cruise_control_cm_4-door_54001-55761_2.jpg","1475582832-59438000.jpg","https://www.introcar.com/media/lookbookslider/1475582832-59438000.jpg","downloaded"
"pl-r-azure-chassis-numbers-50801-52449-electrical-ignition-p9714","cruise_control_cm_4-door_54001-55761_1.jpg","1475582832-59438000.jpg","https://www.introcar.com/media/lookbookslider/1475582832-59438000.jpg","downloaded"
"plimousine-chassis-numbers-54001-55761-electrical-ignition-p9712","cruise_control_cm_4-door_54001-55761.jpg","1475582832-59438000.jpg","https://www.introcar.com/media/lookbookslider/1475582832-59438000.jpg","downloaded"
"png-limousine-chassis-numbers-57001-on-electrical-ignition-p9716","cruise_control_cm_57000.jpg","1475587152-66000500.jpg","https://www.introcar.com/media/lookbookslider/1475587152-66000500.jpg","downloaded"
"p-sc-azure-chassis-numbers-53001-01149-electrical-ignition-p9718","cruise_control_cm_57000_1.jpg","1475587152-66000500.jpg","https://www.introcar.com/media/lookbookslider/1475587152-66000500.jpg","downloaded"
"pr-t-azure-chassis-numbers-01150-01862-electrical-ignition-p9720","cruise_control_cm_conti_r_01150_on.jpg","1475587467-19280400.jpg","https://www.introcar.com/media/lookbookslider/1475587467-19280400.jpg","downloaded"
"pinental-r-chassis-numbers-42001-42728-electrical-ignition-p9711","cruise_control_cm_conti_r_42001-42728.jpg","1475582242-50673000.jpg","https://www.introcar.com/media/lookbookslider/1475582242-50673000.jpg","downloaded"
"pmbers-68002-on-including-2000-2002-my-electrical-ignition-p9717","cruise_control_cm_57000_2.jpg","1475587152-66000500.jpg","https://www.introcar.com/media/lookbookslider/1475587152-66000500.jpg","downloaded"
"plimousine-chassis-numbers-80001-80056-electrical-ignition-p9709","cruise_control_cm_conti_r_42001-42728_1.jpg","1475582242-50673000.jpg","https://www.introcar.com/media/lookbookslider/1475582242-50673000.jpg","downloaded"
"plimousine-chassis-numbers-80101-80137-electrical-ignition-p9715","cruise_control_cm_4-door_54001-55761_3.jpg","1475582832-59438000.jpg","https://www.introcar.com/media/lookbookslider/1475582832-59438000.jpg","downloaded"
"png-limousine-chassis-numbers-80201-on-electrical-ignition-p9719","cruise_control_cm_57000_3.jpg","1475587152-66000500.jpg","https://www.introcar.com/media/lookbookslider/1475587152-66000500.jpg","downloaded"
"pmbined-brake-light-switch-4-door-cars-electrical-ignition-p9754","brake_light_switch_4-door_cars_1.jpg","1475823938-02617200.jpg","https://www.introcar.com/media/lookbookslider/1475823938-02617200.jpg","downloaded"
"png-column-chassis-numbers-12002-16970-electrical-ignition-p9693","steering_column_switches_12001-16970.jpg","1472722461-47435100.jpg","https://www.introcar.com/media/lookbookslider/1472722461-47435100.jpg","downloaded"
"png-column-chassis-numbers-20001-29290-electrical-ignition-p9694","steering_column_switches_20001-29290.jpg","1472750291-63224000.jpg","https://www.introcar.com/media/lookbookslider/1472750291-63224000.jpg","downloaded"
"pbers-30001-30638-corniche-continental-electrical-ignition-p9699","steering_column_switches_30000.jpg","1472805310-32499900.jpg","https://www.introcar.com/media/lookbookslider/1472805310-32499900.jpg","downloaded"
"pmn-chassis-numbers-31001-36323-4-door-electrical-ignition-p9695","steering_column_switches_30000_1.jpg","1472805310-32499900.jpg","https://www.introcar.com/media/lookbookslider/1472805310-32499900.jpg","downloaded"
"pbers-40001-40533-corniche-continental-electrical-ignition-p9700","steering_column_switches_40000.jpg","1472805411-51945500.jpg","https://www.introcar.com/media/lookbookslider/1472805411-51945500.jpg","downloaded"
"p53999-other-than-corniche-continental-electrical-ignition-p9696","steering_column_switches_40000_1.jpg","1472805411-51945500.jpg","https://www.introcar.com/media/lookbookslider/1472805411-51945500.jpg","downloaded"
"pbers-50001-50170-corniche-continental-electrical-ignition-p9701","steering_column_switches_50000.jpg","1472805547-22648200.jpg","https://www.introcar.com/media/lookbookslider/1472805547-22648200.jpg","downloaded"
"p01-on-other-than-corniche-continental-electrical-ignition-p9697","steering_column_switches_50000_1.jpg","1472805547-22648200.jpg","https://www.introcar.com/media/lookbookslider/1472805547-22648200.jpg","downloaded"
"pnumbers-68002-on-corniche-continental-electrical-ignition-p9702","steering_column_switches_30000_2.jpg","1472805310-32499900.jpg","https://www.introcar.com/media/lookbookslider/1472805310-32499900.jpg","downloaded"
"psilver-cloud-iii-s3-speedometer-cable-0-mphkph-at-top","s-type_speedo_cables_copy.jpg","S-Type Speedo Cables copy.jpg","https://www.introcar.com/media/lookbookslider/S-Type Speedo Cables copy.jpg","downloaded"
"Steering Pump, Arnage (chassis 01001)","steering_pump_arnage_01001.jpg","Steering Pump ARNAGE 01001.jpg","https://www.introcar.com/media/lookbookslider/Steering Pump ARNAGE 01001.jpg","downloaded"
"Steering & Hydraulics Pump, Arnage Red Label","steering_pump_arnage_04001.jpg","Steering Pump ARNAGE 04001.jpg","https://www.introcar.com/media/lookbookslider/Steering Pump ARNAGE 04001.jpg","downloaded"
"Steering & Hydraulics Pump, Arnage R","steering_pump_arnage_08200.jpg","Steering Pump ARNAGE 08200.jpg","https://www.introcar.com/media/lookbookslider/Steering Pump ARNAGE 08200.jpg","downloaded"
"Steering Column Tilt Switch, Arnage R","steering_column_tilt_switch_arnage_05965_1.jpg","Steering Column Tilt Switch Arnage 05965.jpg","https://www.introcar.com/media/lookbookslider/Steering Column Tilt Switch Arnage 05965.jpg","downloaded"
"pit-silver-spur-bentley-eight-chassis-numbers-20003-24503-p12936","steering_hoses_20003_lhd_2_.jpg","Steering Hoses 20003 LHD (3).jpg","https://www.introcar.com/media/lookbookslider/Steering Hoses 20003 LHD (3).jpg","downloaded"
"Steering Reservoir Silver Seraph","reservoir_pas_arnage_01001.jpg","Reservoir PAS Arnage 01001.jpg","https://www.introcar.com/media/lookbookslider/Reservoir PAS Arnage 01001.jpg","downloaded"
"Steering Reservoir, Arnage R","reservoir_pas_arnage_r_08200.jpg","Reservoir PAS Arnage R 08200.jpg","https://www.introcar.com/media/lookbookslider/Reservoir PAS Arnage R 08200.jpg","downloaded"
"Subframe (Front), Continental GT (2004)","subframe_front_continental_gt_2004.jpg","Subframe (Front), Continental GT 2004.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front), Continental GT 2004.jpg","downloaded"
"Subframe (Front, with Stabalizer Link), Continental GTC (2007)","subframe_front_continental_gtc_2007.jpg","Subframe (Front), Continental GTC 2007.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front), Continental GTC 2007.jpg","downloaded"
"Subframe (Front), Continental GT (2012)","subframe_front_continental_supersports_2009_2__1.jpg","Subframe (Front), Continental Supersports 2009 (2).jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front), Continental Supersports 2009 (2).jpg","downloaded"
"Subframe (Front, Type 1), New Continental GT","subframe_front_new_continental_gt_2018.jpg","Subframe (Front), New Continental GT 2018.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front), New Continental GT 2018.jpg","downloaded"
"Subframe (Front, Type 2), New Continental GT","subframe_front_new_continental_gt_2018_type_2_.jpg","Subframe (Front), New Continental GT 2018 (Type 2).jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front), New Continental GT 2018 (Type 2).jpg","downloaded"
"Subframe (Front, V6 Hybrid), Bentayga","subframe_front_v6_hybrid_bentayga.jpg","Subframe (Front, V6 Hybrid), Bentayga.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front, V6 Hybrid), Bentayga.jpg","downloaded"
"Subframe (Front, V8 Electronic Suspension), Bentayga","subframe_front_v8_electronic_bentayga.jpg","Subframe (Front, V8 Electronic), Bentayga.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front, V8 Electronic), Bentayga.jpg","downloaded"
"Subframe (Front, V8 Standard Suspension), Bentayga","subframe_front_v8_standard_bentayga.jpg","Subframe (Front, V8 Standard), Bentayga.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front, V8 Standard), Bentayga.jpg","downloaded"
"Subframe (Front, W12), Bentayga (2017-2020)","subframe_front_w12_bentayga.jpg","Subframe (Front, W12), Bentayga.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front, W12), Bentayga.jpg","downloaded"
"Subframe (Front, no Stabalizer Link), Continental Supersports","subframe_front_continental_supersports_2009_2_.jpg","Subframe (Front), Continental Supersports 2009 (2).jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front), Continental Supersports 2009 (2).jpg","downloaded"
"Subframe (Front), Flying Spur (2014-2019)","subframe_front_flying_spur_2014.jpg","Subframe (Front), Flying Spur 2014.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front), Flying Spur 2014.jpg","downloaded"
"Subframe (Front), Mulsanne (2011-2021)","subframe_front_mulsanne_2011_2_.jpg","Subframe (Front), Mulsanne 2011 (2).jpg","https://www.introcar.com/media/lookbookslider/Subframe (Front), Mulsanne 2011 (2).jpg","downloaded"
"Subframe (Rear), Silver Seraph (chassis 01002)","subframe_rear_arnage_01001.jpg","Subframe (Rear) Arnage 01001.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear) Arnage 01001.jpg","downloaded"
"Subframe (Rear), Silver Seraph (chassis 04006)","subframe_rear_arnage_green_04003.jpg","Subframe (Rear) Arnage Green 04003.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear) Arnage Green 04003.jpg","downloaded"
"Subframe (Rear), Arnage Red Label & Arnage Le Mans","subframe_rear_arnage_04001.jpg","Subframe (Rear) Arnage 04001.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear) Arnage 04001.jpg","downloaded"
"Subframe (Rear), Arnage R (chassis 08323)","subframe_rear_arnage_08200.jpg","Subframe (Rear) Arnage 08200.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear) Arnage 08200.jpg","downloaded"
"Subframe (Rear), Arnage R (chassis 10101)","subframe_rear_arnage_10100.jpg","Subframe (Rear) Arnage 10100.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear) Arnage 10100.jpg","downloaded"
"Subframe (Rear), Continental GTC (2007-2011)","subframe_rear_continental_supersports_2009.jpg","Subframe (Rear), Continental Supersports 2009.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), Continental Supersports 2009.jpg","downloaded"
"Subframe (Rear), Continental GT (2012)","subframe_rear_continental_gt_2012.jpg","Subframe (Rear), Continental GT 2012.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), Continental GT 2012.jpg","downloaded"
"Subframe (Rear), Supersports (2017-2018)","subframe_rear_continental_gt3-r.jpg","Subframe (Rear), Continental GT3-R.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), Continental GT3-R.jpg","downloaded"
"Subframe (Rear), New Continental GT","subframe_rear_new_continental_gt_2018.jpg","Subframe (Rear), New Continental GT 2018.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), New Continental GT 2018.jpg","downloaded"
"Subframe (Rear), Azure","subframe_rear_azure.jpg","Subframe (Rear) Azure.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear) Azure.jpg","downloaded"
"Subframe (Rear), Bentayga (2017-2020)","subframe_rear_bentayga_2017.jpg","Subframe (Rear), Bentayga 2017.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), Bentayga 2017.jpg","downloaded"
"Subframe (Rear), Brooklands Coupe","subframe_rear_brooklands.jpg","Subframe (Rear) Brooklands.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear) Brooklands.jpg","downloaded"
"Subframe (Rear), Continental Flying Spur (2005-2013)","subframe_rear_continental_flying_spur_2005_2_.jpg","Subframe (Rear), Continental Flying Spur 2005 (2).jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), Continental Flying Spur 2005 (2).jpg","downloaded"
"Subframe (Rear), Continental GT (2004-2011)","subframe_rear_continental_gt_2004.jpg","Subframe (Rear), Continental GT 2004.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), Continental GT 2004.jpg","downloaded"
"Subframe (Rear), Continental GTC (2012-2018)","subframe_rear_continental_gtc_2012.jpg","Subframe (Rear), Continental GTC 2012.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), Continental GTC 2012.jpg","downloaded"
"Subframe (Rear), Mulsanne (2011-2016)","subframe_rear_mulsanne_2011.jpg","Subframe (Rear), Mulsanne 2011.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), Mulsanne 2011.jpg","downloaded"
"Subframe (Rear), Mulsanne (2017-2021)","subframe_rear_mulsanne_2017.jpg","Subframe (Rear), Mulsanne 2017.jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), Mulsanne 2017.jpg","downloaded"
"Subframe (Rear), Supersports Convertible (2017-2018)","subframe_rear_supersports_convertible_2017-2018_.jpg","Subframe (Rear), Supersports Convertible (2017-2018).jpg","https://www.introcar.com/media/lookbookslider/Subframe (Rear), Supersports Convertible (2017-2018).jpg","downloaded"
"pfront-suspension-chassis-20001-99999-p9485","front_lever_arms_continental_flying_spur_2005.jpg","Front Lever Arms, Continental Flying Spur 2005.jpg","https://www.introcar.com/media/lookbookslider/Front Lever Arms, Continental Flying Spur 2005.jpg","downloaded"
"Front Suspension Levers & Hub, Continental Flying Spur (2008)","front_lever_arms_continental_flying_spur_2008.jpg","Front Lever Arms, Continental Flying Spur 2008.jpg","https://www.introcar.com/media/lookbookslider/Front Lever Arms, Continental Flying Spur 2008.jpg","downloaded"
"Front Suspension Levers & Hub, Continental GT (2012)","front_lever_arms_continental_gt_2012.jpg","Front Lever Arms, Continental GT 2012.jpg","https://www.introcar.com/media/lookbookslider/Front Lever Arms, Continental GT 2012.jpg","downloaded"
"Front Suspension Levers & Hub, Supersports","front_lever_arms_supersports_2017_.jpg","Front Lever Arms, Supersports (2017).jpg","https://www.introcar.com/media/lookbookslider/Front Lever Arms, Supersports (2017).jpg","downloaded"
